SubjID,SubjAge,category,category_nr,visSim,artificiality,item,item_nr,picture_id,RT,Response
16,22,Bekleidung,12,1,art,Bluse,2,C12I02_Bluse_0,1567,gleich
16,22,Huftier,10,1,nat,Kuh,7,C10I07_Kuh_0,501,länglich
17,22,Werkzeug,25,1,art,Zange,13,C25I13_Zange_0,3131,länglich
17,22,Gebäude,4,0,art,Leuchtturm,9,C04I09_Leuchtturm_0,1499,gleich
17,22,Huftier,10,1,nat,Kuh,7,C10I07_Kuh_0,4698,gleich
17,22,Gemüse,5,0,nat,Spargel,16,C05I16_Spargel_0,2609,keineAhnung
17,22,Pflanze,14,1,nat,Sonnenblume,19,C14I19_Sonnenblume_0,6384,gleich
17,22,Werkzeug,25,1,art,Hammer,3,C25I03_Hammer_0,1132,länglich
17,22,Insekt,7,0,nat,Ameise,1,C07I01_Ameise_0,509,gleich
17,22,Gemüse,5,0,nat,Paprika,11,C05I11_Paprika_0,5587,gleich
17,22,Bekleidung,12,1,art,Bluse,2,C12I02_Bluse_0,929,gleich
17,22,Gemüse,5,0,nat,Möhre,7,C05I07_Möhre_0,831,länglich
17,22,Obst,13,0,nat,Kirsche,7,C13I07_Kirsche_0,1755,gleich
17,22,Gebäude,4,0,art,Pyramide,11,C04I11_Pyramide_0,835,gleich
17,22,Pflanze,14,1,nat,Tulpe,21,C14I21_Tulpe_0,5627,gleich
17,22,Huftier,10,1,nat,Pferd,9,C10I09_Pferd_0,4622,gleich
17,22,Elektrogerät,3,1,art,Fernseher,2,C03I02_Fernseher_0,690,gleich
17,22,Fahrzeug,19,0,art,Auto,1,C19I01_Auto_0,6507,länglich
17,22,Gemüse,5,0,nat,Zwiebel,15,C05I15_Zwiebel_0,692,gleich
17,22,Werkzeug,25,1,art,Schaufel,11,C25I11_Schaufel_0,963,länglich
17,22,Pflanze,14,1,nat,Palme,16,C14I16_Palme_0,1205,gleich
17,22,Vogel,21,1,nat,Adler,1,C21I01_Adler_0,1307,länglich
17,22,Obst,13,0,nat,Himbeere,5,C13I05_Himbeere_0,1234,gleich
17,22,Elektrogerät,3,1,art,Waschmaschine,10,C03I10_Waschmaschine_0,610,gleich
17,22,Geschirr,6,0,art,Salzstreuer,7,C06I07_Salzstreuer_0,3136,gleich
17,22,Insekt,7,0,nat,Fliege,3,C07I03_Fliege_0,2221,länglich
17,22,Elektrogerät,3,1,art,Mikrowelle,8,C03I08_Mikrowelle_0,768,gleich
17,22,Vogel,21,1,nat,Taube,12,C21I12_Taube_0,895,länglich
17,22,Bekleidung,12,1,art,Hemd,3,C12I03_Hemd_0,897,gleich
17,22,Geschirr,6,0,art,Teller,12,C06I12_Teller_0,1197,gleich
17,22,Vogel,21,1,nat,Eule,3,C21I03_Eule_0,604,länglich
17,22,Gebäude,4,0,art,Windmühle,15,C04I15_Windmühle_0,1870,länglich
17,22,Fahrzeug,19,0,art,Bus,2,C19I02_Bus_0,865,länglich
17,22,Werkzeug,25,1,art,Säge,5,C25I05_Säge_0,1012,länglich
17,22,Insekt,7,0,nat,Schmetterling,11,C07I11_Schmetterling_0,771,gleich
17,22,Fahrzeug,19,0,art,Roller,10,C19I10_Roller_0,876,länglich
17,22,Vogel,21,1,nat,Papagei,7,C21I07_Papagei_0,722,länglich
17,22,Pflanze,14,1,nat,Rose,17,C14I17_Rose_0,1007,gleich
17,22,Gebäude,4,0,art,Kirche,8,C04I08_Kirche_0,3026,länglich
17,22,Huftier,10,1,nat,Hirsch,4,C10I04_Hirsch_0,3584,keineAhnung
17,22,Geschirr,6,0,art,Glas,4,C06I04_Glas_0,1245,länglich
17,22,Insekt,7,0,nat,Libelle,7,C07I07_Libelle_0,1615,gleich
17,22,Bekleidung,12,1,art,Mantel,15,C12I15_Mantel_0,2367,gleich
17,22,Fahrzeug,19,0,art,Traktor,12,C19I12_Traktor_0,434,gleich
17,22,Insekt,7,0,nat,Marienkäfer,9,C07I09_Marienkäfer_0,1099,gleich
17,22,Werkzeug,25,1,art,Axt,1,C25I01_Axt_0,732,länglich
17,22,Obst,13,0,nat,Apfel,1,C13I01_Apfel_0,514,gleich
17,22,Huftier,10,1,nat,Esel,1,C10I01_Esel_0,434,gleich
17,22,Gebäude,4,0,art,Iglu,7,C04I07_Iglu_0,625,gleich
17,22,Elektrogerät,3,1,art,Toaster,9,C03I09_Toaster_0,405,gleich
17,22,Gemüse,5,0,nat,Brokkoli,4,C05I04_Brokkoli_0,796,länglich
17,22,Geschirr,6,0,art,Schüssel,10,C06I10_Schüssel_0,671,gleich
17,22,Pflanze,14,1,nat,Löwenzahn,10,C14I10_Löwenzahn_0,3164,länglich
17,22,Fahrzeug,19,0,art,Fahrrad,4,C19I04_Fahrrad_0,624,gleich
17,22,Vogel,21,1,nat,Storch,11,C21I11_Storch_0,865,länglich
17,22,Obst,13,0,nat,Banane,3,C13I03_Banane_0,544,länglich
17,22,Elektrogerät,3,1,art,Spülmaschine,4,C03I04_Spülmaschine_0,545,gleich
17,22,Huftier,10,1,nat,Ziege,14,C10I14_Ziege_0,2250,keineAhnung
17,22,Bekleidung,12,1,art,Uniform,12,C12I12_Uniform_0,416,gleich
17,22,Geschirr,6,0,art,Teekanne,5,C06I05_Teekanne_0,288,gleich
17,22,Obst,13,0,nat,Zitrone,11,C13I11_Zitrone_0,332,gleich
17,22,Bekleidung,12,1,art,Jacke,6,C12I06_Jacke_0,285,gleich
18,25,Huftier,10,1,nat,Esel,1,C10I01_Esel_0,1390,länglich
18,25,Gemüse,5,0,nat,Spargel,16,C05I16_Spargel_0,1612,länglich
18,25,Gebäude,4,0,art,Pyramide,11,C04I11_Pyramide_0,1492,gleich
18,25,Bekleidung,12,1,art,Uniform,12,C12I12_Uniform_0,2100,gleich
18,25,Pflanze,14,1,nat,Rose,17,C14I17_Rose_0,1039,länglich
18,25,Gebäude,4,0,art,Kirche,8,C04I08_Kirche_0,1391,gleich
18,25,Insekt,7,0,nat,Schmetterling,11,C07I11_Schmetterling_0,2084,gleich
18,25,Elektrogerät,3,1,art,Fernseher,2,C03I02_Fernseher_0,1823,gleich
18,25,Gebäude,4,0,art,Iglu,7,C04I07_Iglu_0,1005,gleich
18,25,Huftier,10,1,nat,Ziege,14,C10I14_Ziege_0,623,länglich
18,25,Geschirr,6,0,art,Teekanne,5,C06I05_Teekanne_0,499,gleich
18,25,Elektrogerät,3,1,art,Waschmaschine,10,C03I10_Waschmaschine_0,738,gleich
18,25,Gemüse,5,0,nat,Möhre,7,C05I07_Möhre_0,317,länglich
18,25,Werkzeug,25,1,art,Hammer,3,C25I03_Hammer_0,320,länglich
18,25,Huftier,10,1,nat,Hirsch,4,C10I04_Hirsch_0,1644,länglich
18,25,Insekt,7,0,nat,Libelle,7,C07I07_Libelle_0,397,länglich
18,25,Werkzeug,25,1,art,Axt,1,C25I01_Axt_0,363,länglich
18,25,Obst,13,0,nat,Apfel,1,C13I01_Apfel_0,499,gleich
18,25,Elektrogerät,3,1,art,Toaster,9,C03I09_Toaster_0,317,länglich
18,25,Obst,13,0,nat,Himbeere,5,C13I05_Himbeere_0,785,gleich
18,25,Werkzeug,25,1,art,Zange,13,C25I13_Zange_0,627,länglich
18,25,Vogel,21,1,nat,Taube,12,C21I12_Taube_0,1132,länglich
18,25,Gemüse,5,0,nat,Brokkoli,4,C05I04_Brokkoli_0,1552,gleich
18,25,Bekleidung,12,1,art,Hemd,3,C12I03_Hemd_0,961,gleich
18,25,Insekt,7,0,nat,Fliege,3,C07I03_Fliege_0,2337,keineAhnung
18,25,Fahrzeug,19,0,art,Bus,2,C19I02_Bus_0,242,länglich
18,25,Pflanze,14,1,nat,Löwenzahn,10,C14I10_Löwenzahn_0,593,länglich
18,25,Obst,13,0,nat,Kirsche,7,C13I07_Kirsche_0,2913,gleich
18,25,Fahrzeug,19,0,art,Fahrrad,4,C19I04_Fahrrad_0,1069,länglich
18,25,Huftier,10,1,nat,Pferd,9,C10I09_Pferd_0,293,länglich
18,25,Pflanze,14,1,nat,Sonnenblume,19,C14I19_Sonnenblume_0,817,länglich
18,25,Bekleidung,12,1,art,Jacke,6,C12I06_Jacke_0,1404,gleich
18,25,Insekt,7,0,nat,Ameise,1,C07I01_Ameise_0,1359,keineAhnung
18,25,Geschirr,6,0,art,Schüssel,10,C06I10_Schüssel_0,624,gleich
18,25,Vogel,21,1,nat,Storch,11,C21I11_Storch_0,1582,länglich
18,25,Bekleidung,12,1,art,Mantel,15,C12I15_Mantel_0,626,länglich
18,25,Gebäude,4,0,art,Windmühle,15,C04I15_Windmühle_0,1137,länglich
18,25,Gemüse,5,0,nat,Zwiebel,15,C05I15_Zwiebel_0,545,gleich
18,25,Vogel,21,1,nat,Adler,1,C21I01_Adler_0,3262,länglich
18,25,Geschirr,6,0,art,Salzstreuer,7,C06I07_Salzstreuer_0,336,länglich
18,25,Elektrogerät,3,1,art,Mikrowelle,8,C03I08_Mikrowelle_0,513,länglich
18,25,Pflanze,14,1,nat,Palme,16,C14I16_Palme_0,319,länglich
18,25,Werkzeug,25,1,art,Schaufel,11,C25I11_Schaufel_0,237,länglich
18,25,Obst,13,0,nat,Banane,3,C13I03_Banane_0,301,länglich
18,25,Fahrzeug,19,0,art,Roller,10,C19I10_Roller_0,258,länglich
18,25,Vogel,21,1,nat,Papagei,7,C21I07_Papagei_0,1008,länglich
18,25,Geschirr,6,0,art,Teller,12,C06I12_Teller_0,574,gleich
18,25,Fahrzeug,19,0,art,Auto,1,C19I01_Auto_0,1553,länglich
18,25,Bekleidung,12,1,art,Bluse,2,C12I02_Bluse_0,863,gleich
18,25,Gemüse,5,0,nat,Paprika,11,C05I11_Paprika_0,1146,gleich
18,25,Gebäude,4,0,art,Leuchtturm,9,C04I09_Leuchtturm_0,542,länglich
18,25,Fahrzeug,19,0,art,Traktor,12,C19I12_Traktor_0,1571,gleich
18,25,Huftier,10,1,nat,Kuh,7,C10I07_Kuh_0,587,länglich
18,25,Pflanze,14,1,nat,Tulpe,21,C14I21_Tulpe_0,1007,länglich
18,25,Geschirr,6,0,art,Glas,4,C06I04_Glas_0,3570,länglich
18,25,Vogel,21,1,nat,Eule,3,C21I03_Eule_0,1279,gleich
18,25,Werkzeug,25,1,art,Säge,5,C25I05_Säge_0,507,länglich
18,25,Obst,13,0,nat,Zitrone,11,C13I11_Zitrone_0,596,gleich
18,25,Elektrogerät,3,1,art,Spülmaschine,4,C03I04_Spülmaschine_0,1036,gleich
18,25,Insekt,7,0,nat,Marienkäfer,9,C07I09_Marienkäfer_0,947,gleich
