SubjID,SubjAge,category,category_nr,visSim,artificiality,item,item_nr,picture_id,RT,Response
16,25,Pflanze,14,1,nat,Palme,16,C14I16_Palme_0,1474,vertikal
16,25,Huftier,10,1,nat,Ziege,14,C10I14_Ziege_0,844,horizontal
16,25,Geschirr,6,0,art,Salzstreuer,7,C06I07_Salzstreuer_0,922,vertikal
16,25,Huftier,10,1,nat,Hirsch,4,C10I04_Hirsch_0,1244,horizontal
16,25,Gemüse,5,0,nat,Spargel,16,C05I16_Spargel_0,870,diagonal1
16,25,Fahrzeug,19,0,art,Roller,10,C19I10_Roller_0,1283,diagonal2
16,25,Vogel,21,1,nat,Taube,12,C21I12_Taube_0,677,diagonal1
16,25,Gebäude,4,0,art,Windmühle,15,C04I15_Windmühle_0,8756,diagonal1
16,25,Werkzeug,25,1,art,Säge,5,C25I05_Säge_0,1022,diagonal1
16,25,Pflanze,14,1,nat,Löwenzahn,10,C14I10_Löwenzahn_0,859,vertikal
16,25,Gemüse,5,0,nat,Möhre,7,C05I07_Möhre_0,940,diagonal1
16,25,Werkzeug,25,1,art,Hammer,3,C25I03_Hammer_0,980,diagonal1
16,25,Bekleidung,12,1,art,Hemd,3,C12I03_Hemd_0,750,vertikal
16,25,Obst,13,0,nat,Zitrone,11,C13I11_Zitrone_0,798,diagonal1
16,25,Elektrogerät,3,1,art,Waschmaschine,10,C03I10_Waschmaschine_0,2782,diagonal2
16,25,Werkzeug,25,1,art,Schaufel,11,C25I11_Schaufel_0,605,diagonal1
16,25,Obst,13,0,nat,Banane,3,C13I03_Banane_0,1259,diagonal1
16,25,Geschirr,6,0,art,Glas,4,C06I04_Glas_0,765,vertikal
16,25,Pflanze,14,1,nat,Rose,17,C14I17_Rose_0,909,vertikal
16,25,Elektrogerät,3,1,art,Toaster,9,C03I09_Toaster_0,920,diagonal2
16,25,Werkzeug,25,1,art,Zange,13,C25I13_Zange_0,585,diagonal1
16,25,Gemüse,5,0,nat,Zwiebel,15,C05I15_Zwiebel_0,494,diagonal1
16,25,Bekleidung,12,1,art,Bluse,2,C12I02_Bluse_0,796,vertikal
16,25,Huftier,10,1,nat,Kuh,7,C10I07_Kuh_0,536,horizontal
17,29,Werkzeug,25,1,art,Zange,13,C25I13_Zange_0,1104,diagonal1
17,29,Gebäude,4,0,art,Leuchtturm,9,C04I09_Leuchtturm_0,874,vertikal
17,29,Huftier,10,1,nat,Kuh,7,C10I07_Kuh_0,2338,diagonal2
17,29,Gemüse,5,0,nat,Spargel,16,C05I16_Spargel_0,896,diagonal1
17,29,Pflanze,14,1,nat,Sonnenblume,19,C14I19_Sonnenblume_0,5552,vertikal
17,29,Werkzeug,25,1,art,Hammer,3,C25I03_Hammer_0,904,diagonal1
17,29,Insekt,7,0,nat,Ameise,1,C07I01_Ameise_0,2940,diagonal2
17,29,Gemüse,5,0,nat,Paprika,11,C05I11_Paprika_0,2231,vertikal
17,29,Bekleidung,12,1,art,Bluse,2,C12I02_Bluse_0,1810,vertikal
17,29,Gemüse,5,0,nat,Möhre,7,C05I07_Möhre_0,923,diagonal1
17,29,Obst,13,0,nat,Kirsche,7,C13I07_Kirsche_0,1254,vertikal
17,29,Gebäude,4,0,art,Pyramide,11,C04I11_Pyramide_0,2173,diagonal2
17,29,Pflanze,14,1,nat,Tulpe,21,C14I21_Tulpe_0,755,vertikal
17,29,Huftier,10,1,nat,Pferd,9,C10I09_Pferd_0,3144,horizontal
17,29,Elektrogerät,3,1,art,Fernseher,2,C03I02_Fernseher_0,13876,horizontal
17,29,Fahrzeug,19,0,art,Auto,1,C19I01_Auto_0,606,horizontal
17,29,Gemüse,5,0,nat,Zwiebel,15,C05I15_Zwiebel_0,9461,diagonal2
17,29,Werkzeug,25,1,art,Schaufel,11,C25I11_Schaufel_0,764,diagonal1
17,29,Pflanze,14,1,nat,Palme,16,C14I16_Palme_0,936,vertikal
17,29,Vogel,21,1,nat,Adler,1,C21I01_Adler_0,1146,vertikal
17,29,Obst,13,0,nat,Himbeere,5,C13I05_Himbeere_0,520,vertikal
17,29,Elektrogerät,3,1,art,Waschmaschine,10,C03I10_Waschmaschine_0,459,vertikal
17,29,Geschirr,6,0,art,Salzstreuer,7,C06I07_Salzstreuer_0,358,vertikal
17,29,Insekt,7,0,nat,Fliege,3,C07I03_Fliege_0,1309,diagonal2
17,29,Elektrogerät,3,1,art,Mikrowelle,8,C03I08_Mikrowelle_0,670,vertikal
17,29,Vogel,21,1,nat,Taube,12,C21I12_Taube_0,1775,diagonal1
17,29,Bekleidung,12,1,art,Hemd,3,C12I03_Hemd_0,685,vertikal
17,29,Geschirr,6,0,art,Teller,12,C06I12_Teller_0,700,horizontal
17,29,Vogel,21,1,nat,Eule,3,C21I03_Eule_0,3075,horizontal
17,29,Gebäude,4,0,art,Windmühle,15,C04I15_Windmühle_0,1121,vertikal
17,29,Fahrzeug,19,0,art,Bus,2,C19I02_Bus_0,955,horizontal
17,29,Werkzeug,25,1,art,Säge,5,C25I05_Säge_0,3803,diagonal1
17,29,Insekt,7,0,nat,Schmetterling,11,C07I11_Schmetterling_0,1497,horizontal
17,29,Fahrzeug,19,0,art,Roller,10,C19I10_Roller_0,11041,diagonal2
17,29,Vogel,21,1,nat,Papagei,7,C21I07_Papagei_0,1406,vertikal
17,29,Pflanze,14,1,nat,Rose,17,C14I17_Rose_0,1068,vertikal
17,29,Gebäude,4,0,art,Kirche,8,C04I08_Kirche_0,712,vertikal
17,29,Huftier,10,1,nat,Hirsch,4,C10I04_Hirsch_0,3118,vertikal
17,29,Geschirr,6,0,art,Glas,4,C06I04_Glas_0,530,vertikal
17,29,Insekt,7,0,nat,Libelle,7,C07I07_Libelle_0,827,diagonal1
17,29,Bekleidung,12,1,art,Mantel,15,C12I15_Mantel_0,622,vertikal
17,29,Fahrzeug,19,0,art,Traktor,12,C19I12_Traktor_0,323,vertikal
17,29,Insekt,7,0,nat,Marienkäfer,9,C07I09_Marienkäfer_0,1907,vertikal
17,29,Werkzeug,25,1,art,Axt,1,C25I01_Axt_0,1307,diagonal1
17,29,Obst,13,0,nat,Apfel,1,C13I01_Apfel_0,314,vertikal
17,29,Huftier,10,1,nat,Esel,1,C10I01_Esel_0,1024,horizontal
17,29,Gebäude,4,0,art,Iglu,7,C04I07_Iglu_0,464,horizontal
17,29,Elektrogerät,3,1,art,Toaster,9,C03I09_Toaster_0,1120,diagonal2
17,29,Gemüse,5,0,nat,Brokkoli,4,C05I04_Brokkoli_0,636,vertikal
17,29,Geschirr,6,0,art,Schüssel,10,C06I10_Schüssel_0,824,horizontal
17,29,Pflanze,14,1,nat,Löwenzahn,10,C14I10_Löwenzahn_0,611,vertikal
17,29,Fahrzeug,19,0,art,Fahrrad,4,C19I04_Fahrrad_0,890,horizontal
17,29,Vogel,21,1,nat,Storch,11,C21I11_Storch_0,1229,vertikal
17,29,Obst,13,0,nat,Banane,3,C13I03_Banane_0,5035,diagonal1
17,29,Elektrogerät,3,1,art,Spülmaschine,4,C03I04_Spülmaschine_0,1431,vertikal
17,29,Huftier,10,1,nat,Ziege,14,C10I14_Ziege_0,750,horizontal
17,29,Bekleidung,12,1,art,Uniform,12,C12I12_Uniform_0,819,vertikal
17,29,Geschirr,6,0,art,Teekanne,5,C06I05_Teekanne_0,366,vertikal
17,29,Obst,13,0,nat,Zitrone,11,C13I11_Zitrone_0,372,vertikal
17,29,Bekleidung,12,1,art,Jacke,6,C12I06_Jacke_0,248,vertikal
22,20,Huftier,10,1,nat,Esel,1,C10I01_Esel_0,2235,horizontal
22,20,Gemüse,5,0,nat,Spargel,16,C05I16_Spargel_0,1245,diagonal1
22,20,Gebäude,4,0,art,Pyramide,11,C04I11_Pyramide_0,1441,vertikal
22,20,Bekleidung,12,1,art,Uniform,12,C12I12_Uniform_0,2494,diagonal2
22,20,Pflanze,14,1,nat,Rose,17,C14I17_Rose_0,1755,vertikal
22,20,Gebäude,4,0,art,Kirche,8,C04I08_Kirche_0,2342,vertikal
22,20,Insekt,7,0,nat,Schmetterling,11,C07I11_Schmetterling_0,1794,horizontal
22,20,Elektrogerät,3,1,art,Fernseher,2,C03I02_Fernseher_0,3557,keineAhnung
22,20,Gebäude,4,0,art,Iglu,7,C04I07_Iglu_0,2111,horizontal
22,20,Huftier,10,1,nat,Ziege,14,C10I14_Ziege_0,1196,horizontal
22,20,Geschirr,6,0,art,Teekanne,5,C06I05_Teekanne_0,1448,vertikal
22,20,Elektrogerät,3,1,art,Waschmaschine,10,C03I10_Waschmaschine_0,2242,diagonal2
22,20,Gemüse,5,0,nat,Möhre,7,C05I07_Möhre_0,1297,diagonal1
22,20,Werkzeug,25,1,art,Hammer,3,C25I03_Hammer_0,1297,diagonal1
22,20,Huftier,10,1,nat,Hirsch,4,C10I04_Hirsch_0,1727,vertikal
22,20,Insekt,7,0,nat,Libelle,7,C07I07_Libelle_0,2195,diagonal2
22,20,Werkzeug,25,1,art,Axt,1,C25I01_Axt_0,1082,diagonal1
22,20,Obst,13,0,nat,Apfel,1,C13I01_Apfel_0,2878,vertikal
22,20,Elektrogerät,3,1,art,Toaster,9,C03I09_Toaster_0,1464,diagonal2
22,20,Obst,13,0,nat,Himbeere,5,C13I05_Himbeere_0,1233,diagonal1
22,20,Werkzeug,25,1,art,Zange,13,C25I13_Zange_0,1101,diagonal1
22,20,Vogel,21,1,nat,Taube,12,C21I12_Taube_0,956,diagonal1
22,20,Gemüse,5,0,nat,Brokkoli,4,C05I04_Brokkoli_0,2551,vertikal
22,20,Bekleidung,12,1,art,Hemd,3,C12I03_Hemd_0,1627,vertikal
22,20,Insekt,7,0,nat,Fliege,3,C07I03_Fliege_0,1591,diagonal2
22,20,Fahrzeug,19,0,art,Bus,2,C19I02_Bus_0,1144,horizontal
22,20,Pflanze,14,1,nat,Löwenzahn,10,C14I10_Löwenzahn_0,1658,keineAhnung
22,20,Obst,13,0,nat,Kirsche,7,C13I07_Kirsche_0,1962,vertikal
22,20,Fahrzeug,19,0,art,Fahrrad,4,C19I04_Fahrrad_0,890,horizontal
22,20,Huftier,10,1,nat,Pferd,9,C10I09_Pferd_0,1239,horizontal
22,20,Pflanze,14,1,nat,Sonnenblume,19,C14I19_Sonnenblume_0,1276,vertikal
22,20,Bekleidung,12,1,art,Jacke,6,C12I06_Jacke_0,1290,vertikal
22,20,Insekt,7,0,nat,Ameise,1,C07I01_Ameise_0,2211,horizontal
22,20,Geschirr,6,0,art,Schüssel,10,C06I10_Schüssel_0,977,horizontal
22,20,Vogel,21,1,nat,Storch,11,C21I11_Storch_0,1277,diagonal1
22,20,Bekleidung,12,1,art,Mantel,15,C12I15_Mantel_0,1127,vertikal
22,20,Gebäude,4,0,art,Windmühle,15,C04I15_Windmühle_0,1394,keineAhnung
22,20,Gemüse,5,0,nat,Zwiebel,15,C05I15_Zwiebel_0,1080,diagonal1
22,20,Vogel,21,1,nat,Adler,1,C21I01_Adler_0,1554,diagonal1
22,20,Geschirr,6,0,art,Salzstreuer,7,C06I07_Salzstreuer_0,792,vertikal
22,20,Elektrogerät,3,1,art,Mikrowelle,8,C03I08_Mikrowelle_0,823,horizontal
22,20,Pflanze,14,1,nat,Palme,16,C14I16_Palme_0,1485,vertikal
22,20,Werkzeug,25,1,art,Schaufel,11,C25I11_Schaufel_0,915,diagonal1
22,20,Obst,13,0,nat,Banane,3,C13I03_Banane_0,1156,diagonal1
22,20,Fahrzeug,19,0,art,Roller,10,C19I10_Roller_0,3399,vertikal
22,20,Vogel,21,1,nat,Papagei,7,C21I07_Papagei_0,983,diagonal1
22,20,Geschirr,6,0,art,Teller,12,C06I12_Teller_0,846,horizontal
22,20,Fahrzeug,19,0,art,Auto,1,C19I01_Auto_0,808,horizontal
22,20,Bekleidung,12,1,art,Bluse,2,C12I02_Bluse_0,878,vertikal
22,20,Gemüse,5,0,nat,Paprika,11,C05I11_Paprika_0,939,vertikal
22,20,Gebäude,4,0,art,Leuchtturm,9,C04I09_Leuchtturm_0,749,vertikal
22,20,Fahrzeug,19,0,art,Traktor,12,C19I12_Traktor_0,4407,horizontal
22,20,Huftier,10,1,nat,Kuh,7,C10I07_Kuh_0,730,horizontal
22,20,Pflanze,14,1,nat,Tulpe,21,C14I21_Tulpe_0,1613,vertikal
22,20,Geschirr,6,0,art,Glas,4,C06I04_Glas_0,675,vertikal
22,20,Vogel,21,1,nat,Eule,3,C21I03_Eule_0,1128,diagonal1
22,20,Werkzeug,25,1,art,Säge,5,C25I05_Säge_0,792,diagonal1
22,20,Obst,13,0,nat,Zitrone,11,C13I11_Zitrone_0,1191,diagonal1
22,20,Elektrogerät,3,1,art,Spülmaschine,4,C03I04_Spülmaschine_0,2348,vertikal
22,20,Insekt,7,0,nat,Marienkäfer,9,C07I09_Marienkäfer_0,1394,diagonal1
