aggregator,block_size,image_size,scoring,weights,pearson,spearman,kendall,r2_linear,r2_isotonic
max,60,5,Euclidean,fixed,0.05835855438287282,0.050774309599490745,0.03508904426804762,0.003405720869658624,-0.07260993621002121
max,60,5,Euclidean,optimized,0.05942429439012962,0.054192075417457866,0.037515165633456284,0.0043545278797999295,-0.04888358514352777
max,60,5,InnerProduct,fixed,0.040557744388439766,0.04346681775035907,0.02992937487475956,0.0016449306298779165,-0.08033658629537643
max,60,5,InnerProduct,optimized,0.11103662149762936,0.0860247418286208,0.06436051879470492,0.01475553256589759,-0.02792365386220925
max,60,5,Manhattan,fixed,0.05783426939181985,0.053013170048533384,0.036720307585573,0.0033448027160855043,-0.06683617162939703
max,60,5,Manhattan,optimized,0.04983345463295534,0.04415641276947533,0.030355147260471792,0.0036900117283982237,-0.052369310796940204
mean,60,5,Euclidean,fixed,0.20928275281282865,0.2004918348224421,0.1355909923674765,0.04379927062491551,0.06848446343700898
mean,60,5,Euclidean,optimized,0.2125682635111097,0.1978887501503095,0.13245285590466369,0.04740714442367846,0.09704405998943985
mean,60,5,InnerProduct,fixed,0.07947080190718145,0.08911497227410922,0.06013601598763368,0.006315608355770386,0.021838821341932824
mean,60,5,InnerProduct,optimized,0.12876462024217697,0.13519934999151967,0.09123187632789409,0.01766962440748243,0.05976507773258284
mean,60,5,Manhattan,fixed,0.21783771067133695,0.22094676928229748,0.14941463945942082,0.047453268190529196,0.07397442659313913
mean,60,5,Manhattan,optimized,0.23502521459531808,0.22755416354265753,0.15279836242913136,0.05713908187542682,0.1129156344888557
median,60,5,Euclidean,fixed,0.17520926993871802,0.16024981591055534,0.10791612572892377,0.030698288272458574,0.04372214604014801
median,60,5,Euclidean,optimized,0.165754388543578,0.14325080061886192,0.09641669116072799,0.03070722151197649,0.061385738431888257
median,60,5,InnerProduct,fixed,0.08487286087891346,0.08498829383810586,0.0573925567485571,0.007203402513771606,0.031512030841885696
median,60,5,InnerProduct,optimized,0.1271378971891573,0.11346774644078024,0.07609560550546207,0.016717283197747568,0.06721510077528707
median,60,5,Manhattan,fixed,0.19695400622713546,0.19199973596457404,0.12948919070083537,0.03879088056891855,0.059726975934810134
median,60,5,Manhattan,optimized,0.20339186812516125,0.18513858871448924,0.12408579131870319,0.044110380865838496,0.08824002816653653
min,60,5,Euclidean,fixed,0.16960215335381534,0.17813275648846424,0.12036115008766378,0.028764890422251277,0.045844152513464964
min,60,5,Euclidean,optimized,0.21232827227143392,0.20553106154840414,0.13933160168951977,0.045672203501972874,0.08724597859269476
min,60,5,InnerProduct,fixed,0.10815053830447836,0.12210087547597338,0.0827090345037168,0.01169653893554834,0.02619492423640879
min,60,5,InnerProduct,optimized,0.17045962692907607,0.19151073271369431,0.13064680718800886,0.02963547433058582,0.06778416075605262
min,60,5,Manhattan,fixed,0.19838141635567444,0.21182062069149854,0.14328180359425255,0.03935518635528357,0.06014392414471981
min,60,5,Manhattan,optimized,0.2232088966265544,0.22494678506156435,0.15210837507801905,0.05064523368796532,0.0981346797978919
max,75,4,Euclidean,fixed,0.024088661506513277,0.038840615788575984,0.0305995815350887,0.0005802636131753136,-0.14834877573816008
max,75,4,Euclidean,optimized,0.02911221181097638,0.030386960866787466,0.023467776870151953,0.0028882568709595715,-0.18996603017211544
max,75,4,InnerProduct,fixed,0.02150510757962957,0.03822438973079191,0.03025537378906483,0.0004624696520114657,-0.01638775683303706
max,75,4,InnerProduct,optimized,0.03372268770730853,0.05218109160353666,0.040825574896374665,0.003585540780418772,0.0021397166690117373
max,75,4,Manhattan,fixed,0.024873411897449193,0.03930249670142791,0.031091913062914797,0.0006186866194202167,-0.10213449393416596
max,75,4,Manhattan,optimized,0.032398089184730666,0.03079211004552056,0.02351999703509795,0.002686687556131928,-0.18995206643642543
mean,75,4,Euclidean,fixed,0.2093730904534381,0.2142834963268849,0.1441620868459124,0.0438370910060234,0.0646034712343666
mean,75,4,Euclidean,optimized,0.1845155372192073,0.17805851664012545,0.11947072271245458,0.03605334094521136,0.07897127121073858
mean,75,4,InnerProduct,fixed,0.07109122406984725,0.08170575630040407,0.05492580678664512,0.005053962139749402,0.019748211673860983
mean,75,4,InnerProduct,optimized,0.0824349227727829,0.09044594247473932,0.061235143825436086,0.008689178710618074,0.03429640833842025
mean,75,4,Manhattan,fixed,0.20675042204577954,0.21642337721075036,0.14565592305039166,0.04274573701610784,0.06444450308766925
mean,75,4,Manhattan,optimized,0.20978572046972205,0.20686824719056207,0.13863404835209261,0.04647653521741004,0.09381482970578922
median,75,4,Euclidean,fixed,0.1992238103737816,0.16261521572378335,0.10945601560346443,0.0396901266198485,0.05426430500003532
median,75,4,Euclidean,optimized,0.22110986421846796,0.18711279424599264,0.12789721741206247,0.05203981803002822,0.08550437305779193
median,75,4,InnerProduct,fixed,0.07208627674263467,0.04799090261635484,0.032199598864387155,0.0051964312946156666,0.028592304037796223
median,75,4,InnerProduct,optimized,0.11576693723500613,0.10299713335143937,0.06979167263276372,0.014021077710860409,0.05584464740640642
median,75,4,Manhattan,fixed,0.21185316165209683,0.18096529363001795,0.12236927040412612,0.044881762101989464,0.060786653605397256
median,75,4,Manhattan,optimized,0.2322698235817448,0.20339063937052027,0.13894624702371133,0.0569345841205263,0.09152529711098498
min,75,4,Euclidean,fixed,0.11940545491070557,0.09603337546896872,0.06466682480331445,0.014257662662432558,0.02885995851474421
min,75,4,Euclidean,optimized,0.18434246595750725,0.16661487655415425,0.1093112551073375,0.03542134093255593,0.0649148852503862
min,75,4,InnerProduct,fixed,0.08650386782876102,0.10153897873744917,0.06796020909356959,0.007482919149335854,0.015575312404786157
min,75,4,InnerProduct,optimized,0.13828980925323525,0.15379889329824298,0.10335846194558958,0.01932507368369314,0.0418505993985812
min,75,4,Manhattan,fixed,0.14308626172070374,0.12062998287369124,0.08064561807840988,0.020473678293205788,0.03738960962321236
min,75,4,Manhattan,optimized,0.18831528267364356,0.1728110935989866,0.11438398174374945,0.03628239413901455,0.07129318300841136
max,100,3,Euclidean,fixed,0.03390686856205979,0.03724246191181625,0.02971423306463352,0.0011496757356846965,-0.2992585934983325
max,100,3,Euclidean,optimized,0.034916747997584534,0.03770619530468532,0.029995523514585353,0.002038843862955031,-0.28095019043640007
max,100,3,InnerProduct,fixed,0.028267942165149527,0.03517574452293825,0.02809152959540103,0.0007990765542521538,-0.25225278796554695
max,100,3,InnerProduct,optimized,0.031003838026144516,0.04628604223284456,0.03715344660840793,0.001666993620399304,-0.010215249310351848
max,100,3,Manhattan,fixed,0.03610394075589045,0.03724820782548301,0.029738620515616206,0.0013034945381047436,-0.29913385141721416
max,100,3,Manhattan,optimized,0.03467558154552959,0.036037048231788285,0.028886961746207612,0.0020845503125391796,-0.25010225114193
mean,100,3,Euclidean,fixed,0.20936825187258817,0.19465287762844993,0.13075301130445308,0.043835064892183584,0.0674716420624012
mean,100,3,Euclidean,optimized,0.21004650319450607,0.19251278312981066,0.12922562792865205,0.04700310685273319,0.10047375354277491
mean,100,3,InnerProduct,fixed,0.06534359023455084,0.08151399223952431,0.05491005109826564,0.004269784784740938,0.019622904519787876
mean,100,3,InnerProduct,optimized,0.08398719420476103,0.09918236466604975,0.06707507099894924,0.008722686746783693,0.03555536387681855
mean,100,3,Manhattan,fixed,0.207905802670368,0.19788578092621514,0.13315279959075232,0.043224822784010075,0.07516449090928623
mean,100,3,Manhattan,optimized,0.2205096651431278,0.20387785584198462,0.1375343058409611,0.051617944818491225,0.10482812642776591
median,100,3,Euclidean,fixed,0.12773922722614697,0.1174664283153869,0.0784595835314678,0.016317310172333066,0.02795755579601278
median,100,3,Euclidean,optimized,0.15491161096278985,0.14762445777052158,0.09994677082013563,0.030088574089646426,0.04993194173456561
median,100,3,InnerProduct,fixed,0.05457509769129075,0.0364516841090623,0.02439180810582723,0.0029784412880138333,0.013559537695844281
median,100,3,InnerProduct,optimized,0.07525669114903558,0.05734661676501799,0.038530670301442485,0.007698837906335054,0.03175016296326403
median,100,3,Manhattan,fixed,0.11921793959409233,0.12087056716926596,0.0806931809269067,0.014212917121060653,0.02814707529197069
median,100,3,Manhattan,optimized,0.16567492084022872,0.16314832504797203,0.11070282943533027,0.03382982501491842,0.05739550728732623
min,100,3,Euclidean,fixed,0.19525344010632714,0.17160005876333792,0.11573888199213729,0.038123905873355124,0.06527692799681661
min,100,3,Euclidean,optimized,0.20792473868687752,0.18072527702165186,0.12088041767182822,0.043870475922801466,0.09142180867045964
min,100,3,InnerProduct,fixed,0.11731164323506625,0.1012642996748342,0.06849389605527179,0.01376202163851159,0.032334015117042036
min,100,3,InnerProduct,optimized,0.16144649109634798,0.14333234766108247,0.09601633331722682,0.029414161227916714,0.05705228349676252
min,100,3,Manhattan,fixed,0.226595292816089,0.20642377421278277,0.13950904826949073,0.05134542672640918,0.07909578449584542
min,100,3,Manhattan,optimized,0.22995886313135613,0.20557834347822027,0.139408994016412,0.05319343887091412,0.09661790156304347
max,150,2,Euclidean,fixed,nan,nan,nan,0.0,0.0
max,150,2,Euclidean,optimized,nan,nan,nan,nan,nan
max,150,2,InnerProduct,fixed,nan,nan,nan,0.0,0.0
max,150,2,InnerProduct,optimized,nan,nan,nan,nan,nan
max,150,2,Manhattan,fixed,nan,nan,nan,0.0,0.0
max,150,2,Manhattan,optimized,nan,nan,nan,nan,nan
mean,150,2,Euclidean,fixed,0.19443521300332248,0.20011167008315575,0.1339405840097262,0.037805052055647326,0.05073070802069468
mean,150,2,Euclidean,optimized,0.2069082233922921,0.21039684867419214,0.1423290999692994,0.04441994519533341,0.0786324857606194
mean,150,2,InnerProduct,fixed,0.04481273790008747,0.0572083026593873,0.038659043265358024,0.002008181478102,0.015662160797891178
mean,150,2,InnerProduct,optimized,0.06847567559452732,0.08673308646416977,0.058138421900287465,0.005190479981142438,0.033584875914040246
mean,150,2,Manhattan,fixed,0.19895892892310033,0.20620643693591575,0.1378893534098328,0.03958465539822731,0.050238512541915026
mean,150,2,Manhattan,optimized,0.20938169568094459,0.21669376338885069,0.14679099725183567,0.045677662789683285,0.08517462674577081
median,150,2,Euclidean,fixed,0.038425583204442476,0.044701912416683136,0.03460875066809598,0.0014765254446015286,-0.2811805252067947
median,150,2,Euclidean,optimized,0.05268128611794641,0.055596996907098795,0.042701543053467926,0.0049252999523785815,-0.07486302390532487
median,150,2,InnerProduct,fixed,0.03970250502700431,0.050267709419876405,0.03831298168810023,0.0015762889054192764,-0.047341157232719366
median,150,2,InnerProduct,optimized,0.09142251404275342,0.06173590994580258,0.04721640918080634,0.010812021682605265,-0.042628400974502136
median,150,2,Manhattan,fixed,0.04388627472501407,0.05151903421621531,0.03933802423876649,0.0019260051092393482,-0.27938987695260176
median,150,2,Manhattan,optimized,0.06079862943010844,0.050929592045875806,0.039140177974180304,0.005574713773692652,-0.08010670328968353
min,150,2,Euclidean,fixed,0.10866362661347816,0.10010908021358414,0.0672722134965035,0.011807783748793432,0.022236911344587496
min,150,2,Euclidean,optimized,0.10238531019008701,0.09298835875675036,0.061806016060311206,0.012984799564847927,0.03579918854118722
min,150,2,InnerProduct,fixed,0.03491792199443931,0.03773129585828563,0.02554694612455092,0.001219261276409922,-0.016703935965832084
min,150,2,InnerProduct,optimized,0.055032649666797495,0.03223839107496094,0.022222415566138597,0.0051302731432465885,0.005776557095706303
min,150,2,Manhattan,fixed,0.12357231854889061,0.11338030138283986,0.07597481563643892,0.01527011791154853,0.023549937802693877
min,150,2,Manhattan,optimized,0.11870557091564353,0.1089355821419278,0.07283880873258636,0.015629509174944035,0.038062233526787705
max,300,1,Euclidean,fixed,nan,nan,nan,0.0,0.0
max,300,1,Euclidean,optimized,nan,nan,nan,nan,nan
max,300,1,InnerProduct,fixed,nan,nan,nan,0.0,0.0
max,300,1,InnerProduct,optimized,nan,nan,nan,nan,nan
max,300,1,Manhattan,fixed,nan,nan,nan,0.0,0.0
max,300,1,Manhattan,optimized,nan,nan,nan,nan,nan
mean,300,1,Euclidean,fixed,0.20321139705909386,0.22075227599727726,0.14887205294085254,0.041294871894708596,0.05832890385602452
mean,300,1,Euclidean,optimized,0.1982902296370612,0.21594916727449923,0.14640223993665483,0.04075388775969557,0.08499017931745803
mean,300,1,InnerProduct,fixed,0.04387121223268153,0.05639478223531038,0.038193265727639716,0.001924683262764848,0.015144679853661303
mean,300,1,InnerProduct,optimized,0.06156414169934001,0.08731696074376502,0.05972317426524446,0.004881184259780324,0.03884925804708241
mean,300,1,Manhattan,fixed,0.2006875856445424,0.2147246098331255,0.14449984941554744,0.04027550703183547,0.05754461109879028
mean,300,1,Manhattan,optimized,0.19461971030166764,0.2088739565642567,0.1410574583129918,0.03975226360822719,0.08195371068168951
median,300,1,Euclidean,fixed,-0.008382710277854174,-0.019969456100357084,-0.016309897869343955,7.026983160240974e-05,-0.0005100229713079774
median,300,1,Euclidean,optimized,-0.005285393367622268,-0.017246354829435734,-0.014099878976512926,0.0032897698204771286,-0.009729820744488582
median,300,1,InnerProduct,fixed,-0.008382710277854165,-0.019969456100357084,-0.016309897869343955,7.026983160240974e-05,-0.0005100229713079774
median,300,1,InnerProduct,optimized,-0.08448028252623149,-0.11329418924758174,-0.09262298912531775,0.007136918135711712,-0.042652589488981096
median,300,1,Manhattan,fixed,-0.008382710277854168,-0.019969456100357084,-0.016309897869343955,7.026983160240974e-05,-0.0005100229713079774
median,300,1,Manhattan,optimized,-0.005285393367622275,-0.017246354829435734,-0.014099878976512926,0.0032897698204771286,-0.009729820744488582
min,300,1,Euclidean,fixed,0.10741087947396337,0.0950254007567232,0.0633324603688171,0.011537097029370225,0.011021555260813831
min,300,1,Euclidean,optimized,0.10525999753769341,0.09667995763507788,0.0655675183869109,0.012613743076698204,0.017976422701620053
min,300,1,InnerProduct,fixed,0.04631267829838516,0.020378237903213997,0.014709128162571658,0.002144864171169769,0.006801014574957409
min,300,1,InnerProduct,optimized,0.028299960610136447,0.0006118367282267528,0.00040119727644801764,0.004939458051842438,-0.12072398944931757
min,300,1,Manhattan,fixed,0.11825402218973263,0.10139043841721103,0.06757841923610786,0.013984013764049674,0.018202662368852263
min,300,1,Manhattan,optimized,0.11632150014148188,0.1051029151877656,0.07053683583714396,0.014676061345982516,0.028428967212851243
