pairID,pairType,visualType,ratingType,aggregator,ratings
axe-microwave,between,Mix,conceptual,median,1.5
axe-television,between,Mix,conceptual,median,1.0
axe-toaster,between,Mix,conceptual,median,1.5
axe-washing machine,between,Mix,conceptual,median,1.5
axe-blouse,between,Mix,conceptual,median,1.0
axe-coat,between,Mix,conceptual,median,1.0
axe-jacket,between,Mix,conceptual,median,1.0
axe-shirt,between,Mix,conceptual,median,1.0
axe-uniform,between,Mix,conceptual,median,1.0
hammer-pliers,within ,Mix,conceptual,median,5.0
hammer-saw,within ,Mix,conceptual,median,5.0
hammer-shovel,within ,Mix,conceptual,median,5.0
dishwasher-hammer,between,Mix,conceptual,median,1.0
hammer-microwave,between,Mix,conceptual,median,1.0
hammer-television,between,Mix,conceptual,median,1.0
hammer-toaster,between,Mix,conceptual,median,1.5
hammer-washing machine,between,Mix,conceptual,median,3.0
blouse-hammer,between,Mix,conceptual,median,1.0
coat-hammer,between,Mix,conceptual,median,1.0
hammer-jacket,between,Mix,conceptual,median,1.0
hammer-shirt,between,Mix,conceptual,median,1.0
hammer-uniform,between,Mix,conceptual,median,1.0
pliers-saw,within ,Mix,conceptual,median,5.0
pliers-shovel,within ,Mix,conceptual,median,5.0
dishwasher-pliers,between,Mix,conceptual,median,2.0
microwave-pliers,between,Mix,conceptual,median,1.0
pliers-television,between,Mix,conceptual,median,1.0
pliers-toaster,between,Mix,conceptual,median,2.0
pliers-washing machine,between,Mix,conceptual,median,2.0
blouse-pliers,between,Mix,conceptual,median,1.0
coat-pliers,between,Mix,conceptual,median,1.0
jacket-pliers,between,Mix,conceptual,median,1.0
pliers-shirt,between,Mix,conceptual,median,1.0
pliers-uniform,between,Mix,conceptual,median,1.0
saw-shovel,within ,Mix,conceptual,median,5.0
dishwasher-saw,between,Mix,conceptual,median,1.0
microwave-saw,between,Mix,conceptual,median,1.0
saw-television,between,Mix,conceptual,median,1.5
saw-toaster,between,Mix,conceptual,median,1.0
saw-washing machine,between,Mix,conceptual,median,1.0
blouse-saw,between,Mix,conceptual,median,1.0
coat-saw,between,Mix,conceptual,median,1.0
jacket-saw,between,Mix,conceptual,median,1.5
saw-shirt,between,Mix,conceptual,median,1.0
saw-uniform,between,Mix,conceptual,median,1.0
dishwasher-shovel,between,Mix,conceptual,median,1.5
microwave-shovel,between,Mix,conceptual,median,1.5
shovel-television,between,Mix,conceptual,median,1.0
shovel-toaster,between,Mix,conceptual,median,2.0
shovel-washing machine,between,Mix,conceptual,median,1.0
blouse-shovel,between,Mix,conceptual,median,1.0
coat-shovel,between,Mix,conceptual,median,1.0
jacket-shovel,between,Mix,conceptual,median,1.0
shirt-shovel,between,Mix,conceptual,median,1.0
shovel-uniform,between,Mix,conceptual,median,1.0
dishwasher-microwave,within ,Mix,conceptual,median,5.0
dishwasher-television,within ,Mix,conceptual,median,4.5
dishwasher-toaster,within ,Mix,conceptual,median,4.5
dishwasher-washing machine,within ,Mix,conceptual,median,5.0
blouse-dishwasher,between,Mix,conceptual,median,1.0
coat-dishwasher,between,Mix,conceptual,median,1.0
dishwasher-jacket,between,Mix,conceptual,median,1.0
dishwasher-shirt,between,Mix,conceptual,median,1.0
dishwasher-uniform,between,Mix,conceptual,median,1.0
microwave-television,within ,Mix,conceptual,median,4.5
microwave-toaster,within ,Mix,conceptual,median,5.0
microwave-washing machine,within ,Mix,conceptual,median,5.0
blouse-microwave,between,Mix,conceptual,median,1.0
coat-microwave,between,Mix,conceptual,median,1.0
jacket-microwave,between,Mix,conceptual,median,1.0
microwave-shirt,between,Mix,conceptual,median,1.0
microwave-uniform,between,Mix,conceptual,median,1.0
television-toaster,within ,Mix,conceptual,median,5.0
television-washing machine,within ,Mix,conceptual,median,4.5
blouse-television,between,Mix,conceptual,median,1.0
coat-television,between,Mix,conceptual,median,1.0
jacket-television,between,Mix,conceptual,median,1.0
shirt-television,between,Mix,conceptual,median,1.0
television-uniform,between,Mix,conceptual,median,1.5
toaster-washing machine,within ,Mix,conceptual,median,5.0
blouse-toaster,between,Mix,conceptual,median,1.0
coat-toaster,between,Mix,conceptual,median,1.0
jacket-toaster,between,Mix,conceptual,median,1.0
shirt-toaster,between,Mix,conceptual,median,1.0
toaster-uniform,between,Mix,conceptual,median,1.0
blouse-washing machine,between,Mix,conceptual,median,1.0
coat-washing machine,between,Mix,conceptual,median,1.0
jacket-washing machine,between,Mix,conceptual,median,1.0
shirt-washing machine,between,Mix,conceptual,median,2.0
uniform-washing machine,between,Mix,conceptual,median,1.0
blouse-coat,within ,Mix,conceptual,median,5.0
blouse-jacket,within ,Mix,conceptual,median,5.0
blouse-shirt,within ,Mix,conceptual,median,5.0
blouse-uniform,within ,Mix,conceptual,median,5.0
coat-jacket,within ,Mix,conceptual,median,5.0
coat-shirt,within ,Mix,conceptual,median,5.0
coat-uniform,within ,Mix,conceptual,median,5.0
jacket-shirt,within ,Mix,conceptual,median,5.0
jacket-uniform,within ,Mix,conceptual,median,5.0
shirt-uniform,within ,Mix,conceptual,median,5.0
